tech,zone,year,month,hour,unit,value
Solar,Thailand,2023,1,2631,fraction,0.257
Solar,Thailand,2023,1,2632,fraction,0.208
Solar,Thailand,2023,1,2633,fraction,0.133
Solar,Thailand,2023,1,2634,fraction,0.064
Solar,Thailand,2023,1,2635,fraction,0.011
Solar,Thailand,2023,1,2636,fraction,0.0
Solar,Thailand,2023,1,2637,fraction,0.0
Solar,Thailand,2023,1,2638,fraction,0.0
Solar,Thailand,2023,1,2639,fraction,0.0
Solar,Thailand,2023,1,2640,fraction,0.0
Solar,Thailand,2023,1,2641,fraction,0.0
Solar,Thailand,2023,1,2642,fraction,0.0
Solar,Thailand,2023,1,2643,fraction,0.0
Solar,Thailand,2023,1,2644,fraction,0.0
Solar,Thailand,2023,1,2645,fraction,0.0
Solar,Thailand,2023,1,2646,fraction,0.0
Solar,Thailand,2023,1,2647,fraction,0.0
Solar,Thailand,2023,1,2648,fraction,0.022
Solar,Thailand,2023,1,2649,fraction,0.13
Solar,Thailand,2023,1,2650,fraction,0.267
Solar,Thailand,2023,1,2651,fraction,0.401
Solar,Thailand,2023,1,2652,fraction,0.497
Solar,Thailand,2023,1,2653,fraction,0.549
Solar,Thailand,2023,1,2654,fraction,0.562
Solar,Thailand,2023,1,2655,fraction,0.53
Solar,Thailand,2023,1,2656,fraction,0.45
Solar,Thailand,2023,1,2657,fraction,0.33
Solar,Thailand,2023,1,2658,fraction,0.181
Solar,Thailand,2023,1,2659,fraction,0.042
Solar,Thailand,2023,1,2660,fraction,0.0
Solar,Thailand,2023,1,2661,fraction,0.0
Solar,Thailand,2023,1,2662,fraction,0.0
Solar,Thailand,2023,1,2663,fraction,0.0
Solar,Thailand,2023,1,2664,fraction,0.0
Solar,Thailand,2023,1,2665,fraction,0.0
Solar,Thailand,2023,1,2666,fraction,0.0
Solar,Thailand,2023,1,2667,fraction,0.0
Solar,Thailand,2023,1,2668,fraction,0.0
Solar,Thailand,2023,1,2669,fraction,0.0
Solar,Thailand,2023,1,2670,fraction,0.0
Solar,Thailand,2023,1,2671,fraction,0.0
Solar,Thailand,2023,1,2672,fraction,0.023
Solar,Thailand,2023,1,2673,fraction,0.137
Solar,Thailand,2023,1,2674,fraction,0.258
Solar,Thailand,2023,1,2675,fraction,0.369
Solar,Thailand,2023,1,2676,fraction,0.441
Solar,Thailand,2023,1,2677,fraction,0.474
Solar,Thailand,2023,1,2678,fraction,0.477
Solar,Thailand,2023,1,2679,fraction,0.43
Solar,Thailand,2023,1,2680,fraction,0.356
Solar,Thailand,2023,1,2681,fraction,0.24
Solar,Thailand,2023,1,2682,fraction,0.121
Solar,Thailand,2023,1,2683,fraction,0.028
Solar,Thailand,2023,1,2684,fraction,0.0
Solar,Thailand,2023,1,2685,fraction,0.0
Solar,Thailand,2023,1,2686,fraction,0.0
Solar,Thailand,2023,1,2687,fraction,0.0
Solar,Thailand,2023,1,2688,fraction,0.0
Solar,Thailand,2023,1,2689,fraction,0.0
Solar,Thailand,2023,1,2690,fraction,0.0
Solar,Thailand,2023,1,2691,fraction,0.0
Solar,Thailand,2023,1,2692,fraction,0.0
Solar,Thailand,2023,1,2693,fraction,0.0
Solar,Thailand,2023,1,2694,fraction,0.0
Solar,Thailand,2023,1,2695,fraction,0.0
Solar,Thailand,2023,1,2696,fraction,0.028
Solar,Thailand,2023,1,2697,fraction,0.158
Solar,Thailand,2023,1,2698,fraction,0.291
Solar,Thailand,2023,1,2699,fraction,0.413
Solar,Thailand,2023,1,2700,fraction,0.497
Solar,Thailand,2023,1,2701,fraction,0.539
Solar,Thailand,2023,1,2702,fraction,0.534
Solar,Thailand,2023,1,2703,fraction,0.492
Solar,Thailand,2023,1,2704,fraction,0.407
Solar,Thailand,2023,1,2705,fraction,0.283
Solar,Thailand,2023,1,2706,fraction,0.133
Solar,Thailand,2023,1,2707,fraction,0.024
Solar,Thailand,2023,1,2708,fraction,0.0
Solar,Thailand,2023,1,2709,fraction,0.0
Solar,Thailand,2023,1,2710,fraction,0.0
Solar,Thailand,2023,1,2711,fraction,0.0
Solar,Thailand,2023,1,2712,fraction,0.0
Solar,Thailand,2023,1,2713,fraction,0.0
Solar,Thailand,2023,1,2714,fraction,0.0
Solar,Thailand,2023,1,2715,fraction,0.0
Solar,Thailand,2023,1,2716,fraction,0.0
Solar,Thailand,2023,1,2717,fraction,0.0
Solar,Thailand,2023,1,2718,fraction,0.0
Solar,Thailand,2023,1,2719,fraction,0.0
Solar,Thailand,2023,1,2720,fraction,0.011
Solar,Thailand,2023,1,2721,fraction,0.077
Solar,Thailand,2023,1,2722,fraction,0.161
Solar,Thailand,2023,1,2723,fraction,0.246
Solar,Thailand,2023,1,2724,fraction,0.323
Solar,Thailand,2023,1,2725,fraction,0.359
Solar,Thailand,2023,1,2726,fraction,0.355
Solar,Thailand,2023,1,2727,fraction,0.309
Solar,Thailand,2023,1,2728,fraction,0.256
Solar,Thailand,2023,1,2729,fraction,0.173
Solar,Thailand,2023,1,2730,fraction,0.09
Solar,Thailand,2023,1,2731,fraction,0.022
Solar,Thailand,2023,1,2732,fraction,0.0
Solar,Thailand,2023,1,2733,fraction,0.0
Solar,Thailand,2023,1,2734,fraction,0.0
Solar,Thailand,2023,1,2735,fraction,0.0
Solar,Thailand,2023,1,2736,fraction,0.0
Solar,Thailand,2023,1,2737,fraction,0.0
Solar,Thailand,2023,1,2738,fraction,0.0
Solar,Thailand,2023,1,2739,fraction,0.0
Solar,Thailand,2023,1,2740,fraction,0.0
Solar,Thailand,2023,1,2741,fraction,0.0
Solar,Thailand,2023,1,2742,fraction,0.0
Solar,Thailand,2023,1,2743,fraction,0.0
Solar,Thailand,2023,1,2744,fraction,0.033
Solar,Thailand,2023,1,2745,fraction,0.166
Solar,Thailand,2023,1,2746,fraction,0.314
Solar,Thailand,2023,1,2747,fraction,0.433
Solar,Thailand,2023,1,2748,fraction,0.516
Solar,Thailand,2023,1,2749,fraction,0.557
Solar,Thailand,2023,1,2750,fraction,0.547
Solar,Thailand,2023,1,2751,fraction,0.507
Solar,Thailand,2023,1,2752,fraction,0.423
Solar,Thailand,2023,1,2753,fraction,0.304
Solar,Thailand,2023,1,2754,fraction,0.154
Solar,Thailand,2023,1,2755,fraction,0.034
Solar,Thailand,2023,1,2756,fraction,0.0
Solar,Thailand,2023,1,2757,fraction,0.0
Solar,Thailand,2023,1,2758,fraction,0.0
Solar,Thailand,2023,1,2759,fraction,0.0
Solar,Thailand,2023,1,2760,fraction,0.0
Solar,Thailand,2023,1,2761,fraction,0.0
Solar,Thailand,2023,1,2762,fraction,0.0
Solar,Thailand,2023,1,2763,fraction,0.0
Solar,Thailand,2023,1,2764,fraction,0.0
Solar,Thailand,2023,1,2765,fraction,0.0
Solar,Thailand,2023,1,2766,fraction,0.0
Solar,Thailand,2023,1,2767,fraction,0.0
Solar,Thailand,2023,1,2768,fraction,0.011
Solar,Thailand,2023,1,2769,fraction,0.092
Solar,Thailand,2023,1,2770,fraction,0.204
Solar,Thailand,2023,1,2771,fraction,0.327
Solar,Thailand,2023,1,2772,fraction,0.432
Solar,Thailand,2023,1,2773,fraction,0.458
Solar,Thailand,2023,1,2774,fraction,0.447
Solar,Thailand,2023,1,2775,fraction,0.403
Solar,Thailand,2023,1,2776,fraction,0.324
Solar,Thailand,2023,1,2777,fraction,0.205
Solar,Thailand,2023,1,2778,fraction,0.099
Solar,Thailand,2023,1,2779,fraction,0.017
Solar,Thailand,2023,1,2780,fraction,0.0
Solar,Thailand,2023,1,2781,fraction,0.0
Solar,Thailand,2023,1,2782,fraction,0.0
Solar,Thailand,2023,1,2783,fraction,0.0
Solar,Thailand,2023,1,2784,fraction,0.0
Solar,Thailand,2023,1,2785,fraction,0.0
Solar,Thailand,2023,1,2786,fraction,0.0
Solar,Thailand,2023,1,2787,fraction,0.0
Solar,Thailand,2023,1,2788,fraction,0.0
Solar,Thailand,2023,1,2789,fraction,0.0
Solar,Thailand,2023,1,2790,fraction,0.0
Solar,Thailand,2023,1,2791,fraction,0.0
Solar,Thailand,2023,1,2792,fraction,0.01
Solar,Thailand,2023,1,2793,fraction,0.072
Solar,Thailand,2023,1,2794,fraction,0.149
Solar,Thailand,2023,1,2795,fraction,0.227
Solar,Thailand,2023,1,2796,fraction,0.279
Solar,Thailand,2023,1,2797,fraction,0.298
Solar,Thailand,2023,1,2798,fraction,0.287
Solar,Thailand,2023,1,2799,fraction,0.263
Solar,Thailand,2023,1,2800,fraction,0.225
Solar,Thailand,2023,1,2801,fraction,0.162
Solar,Thailand,2023,1,2802,fraction,0.084
Solar,Thailand,2023,1,2803,fraction,0.018
Solar,Thailand,2023,1,2804,fraction,0.0
Solar,Thailand,2023,1,2805,fraction,0.0
Solar,Thailand,2023,1,2806,fraction,0.0
Solar,Thailand,2023,1,2807,fraction,0.0
Solar,Thailand,2023,1,2808,fraction,0.0
Solar,Thailand,2023,1,2809,fraction,0.0
Solar,Thailand,2023,1,2810,fraction,0.0
Solar,Thailand,2023,1,2811,fraction,0.0
Solar,Thailand,2023,1,2812,fraction,0.0
Solar,Thailand,2023,1,2813,fraction,0.0
Solar,Thailand,2023,1,2814,fraction,0.0
Solar,Thailand,2023,1,2815,fraction,0.0
Solar,Thailand,2023,1,2816,fraction,0.027
Solar,Thailand,2023,1,2817,fraction,0.146
Solar,Thailand,2023,1,2818,fraction,0.271
Solar,Thailand,2023,1,2819,fraction,0.366
Solar,Thailand,2023,1,2820,fraction,0.435
Solar,Thailand,2023,1,2821,fraction,0.492
Solar,Thailand,2023,1,2822,fraction,0.523
Solar,Thailand,2023,1,2823,fraction,0.509
Solar,Thailand,2023,1,2824,fraction,0.439
Solar,Thailand,2023,1,2825,fraction,0.322
Solar,Thailand,2023,1,2826,fraction,0.177
Solar,Thailand,2023,1,2827,fraction,0.042
Solar,Thailand,2023,1,2828,fraction,0.0
Solar,Thailand,2023,1,2829,fraction,0.0
Solar,Thailand,2023,1,2830,fraction,0.0
Solar,Thailand,2023,1,2831,fraction,0.0
Solar,Thailand,2023,1,2832,fraction,0.0
Solar,Thailand,2023,1,2833,fraction,0.0
Solar,Thailand,2023,1,2834,fraction,0.0
Solar,Thailand,2023,1,2835,fraction,0.0
Solar,Thailand,2023,1,2836,fraction,0.0
Solar,Thailand,2023,1,2837,fraction,0.0
Solar,Thailand,2023,1,2838,fraction,0.0
Solar,Thailand,2023,1,2839,fraction,0.0
Solar,Thailand,2023,1,2840,fraction,0.027
Solar,Thailand,2023,1,2841,fraction,0.145
Solar,Thailand,2023,1,2842,fraction,0.275
Solar,Thailand,2023,1,2843,fraction,0.383
Solar,Thailand,2023,1,2844,fraction,0.454
Solar,Thailand,2023,1,2845,fraction,0.516
Solar,Thailand,2023,1,2846,fraction,0.527
Solar,Thailand,2023,1,2847,fraction,0.492
Solar,Thailand,2023,1,2848,fraction,0.417
Solar,Thailand,2023,1,2849,fraction,0.304
Solar,Thailand,2023,1,2850,fraction,0.17
Solar,Thailand,2023,1,2851,fraction,0.04
Solar,Thailand,2023,1,2852,fraction,0.0
Solar,Thailand,2023,1,2853,fraction,0.0
Solar,Thailand,2023,1,2854,fraction,0.0
Solar,Thailand,2023,1,2855,fraction,0.0
Solar,Thailand,2023,1,2856,fraction,0.0
Solar,Thailand,2023,1,2857,fraction,0.0
Solar,Thailand,2023,1,2858,fraction,0.0
Solar,Thailand,2023,1,2859,fraction,0.0
Solar,Thailand,2023,1,2860,fraction,0.0
Solar,Thailand,2023,1,2861,fraction,0.0
Solar,Thailand,2023,1,2862,fraction,0.0
Solar,Thailand,2023,1,2863,fraction,0.0
Solar,Thailand,2023,1,2864,fraction,0.021
Solar,Thailand,2023,1,2865,fraction,0.121
Solar,Thailand,2023,1,2866,fraction,0.255
Solar,Thailand,2023,1,2867,fraction,0.367
Solar,Thailand,2023,1,2868,fraction,0.433
Solar,Thailand,2023,1,2869,fraction,0.465
Solar,Thailand,2023,1,2870,fraction,0.466
Solar,Thailand,2023,1,2871,fraction,0.43
Solar,Thailand,2023,1,2872,fraction,0.367
Solar,Thailand,2023,1,2873,fraction,0.262
Solar,Thailand,2023,1,2874,fraction,0.151
Solar,Thailand,2023,1,2875,fraction,0.036
Solar,Thailand,2023,1,2876,fraction,0.0
Solar,Thailand,2023,1,2877,fraction,0.0
Solar,Thailand,2023,1,2878,fraction,0.0
Solar,Thailand,2023,1,2879,fraction,0.0
Solar,Thailand,2023,1,2880,fraction,0.0
Solar,Thailand,2023,1,2881,fraction,0.0
Solar,Thailand,2023,1,2882,fraction,0.0
Solar,Thailand,2023,1,2883,fraction,0.0
Solar,Thailand,2023,1,2884,fraction,0.0
Solar,Thailand,2023,1,2885,fraction,0.0
Solar,Thailand,2023,1,2886,fraction,0.0
Solar,Thailand,2023,1,2887,fraction,0.0
Solar,Thailand,2023,1,2888,fraction,0.016
Solar,Thailand,2023,1,2889,fraction,0.11
Solar,Thailand,2023,1,2890,fraction,0.228
Solar,Thailand,2023,1,2891,fraction,0.362
Solar,Thailand,2023,1,2892,fraction,0.436
Solar,Thailand,2023,1,2893,fraction,0.449
Solar,Thailand,2023,1,2894,fraction,0.434
Solar,Thailand,2023,1,2895,fraction,0.407
Solar,Thailand,2023,1,2896,fraction,0.348
Solar,Thailand,2023,1,2897,fraction,0.262
Solar,Thailand,2023,1,2898,fraction,0.146
Solar,Thailand,2023,1,2899,fraction,0.035
Solar,Thailand,2023,1,2900,fraction,0.0
Solar,Thailand,2023,1,2901,fraction,0.0
Solar,Thailand,2023,1,2902,fraction,0.0
Solar,Thailand,2023,1,2903,fraction,0.0
Solar,Thailand,2023,1,2904,fraction,0.0
Solar,Thailand,2023,1,2905,fraction,0.0
Solar,Thailand,2023,1,2906,fraction,0.0
Solar,Thailand,2023,1,2907,fraction,0.0
Solar,Thailand,2023,1,2908,fraction,0.0
Solar,Thailand,2023,1,2909,fraction,0.0
Solar,Thailand,2023,1,2910,fraction,0.0
Solar,Thailand,2023,1,2911,fraction,0.0
Solar,Thailand,2023,1,2912,fraction,0.013
Solar,Thailand,2023,1,2913,fraction,0.088
Solar,Thailand,2023,1,2914,fraction,0.184
Solar,Thailand,2023,1,2915,fraction,0.285
Solar,Thailand,2023,1,2916,fraction,0.384
Solar,Thailand,2023,1,2917,fraction,0.451
Solar,Thailand,2023,1,2918,fraction,0.449
Solar,Thailand,2023,1,2919,fraction,0.423
Solar,Thailand,2023,1,2920,fraction,0.361
Solar,Thailand,2023,1,2921,fraction,0.263
Solar,Thailand,2023,1,2922,fraction,0.143
Solar,Thailand,2023,1,2923,fraction,0.034
Solar,Thailand,2023,1,2924,fraction,0.0
Solar,Thailand,2023,1,2925,fraction,0.0
Solar,Thailand,2023,1,2926,fraction,0.0
Solar,Thailand,2023,1,2927,fraction,0.0
Solar,Thailand,2023,1,2928,fraction,0.0
Solar,Thailand,2023,1,2929,fraction,0.0
Solar,Thailand,2023,1,2930,fraction,0.0
Solar,Thailand,2023,1,2931,fraction,0.0
Solar,Thailand,2023,1,2932,fraction,0.0
Solar,Thailand,2023,1,2933,fraction,0.0
Solar,Thailand,2023,1,2934,fraction,0.0
Solar,Thailand,2023,1,2935,fraction,0.0
Solar,Thailand,2023,1,2936,fraction,0.017
Solar,Thailand,2023,1,2937,fraction,0.101
Solar,Thailand,2023,1,2938,fraction,0.208
Solar,Thailand,2023,1,2939,fraction,0.3
Solar,Thailand,2023,1,2940,fraction,0.408
Solar,Thailand,2023,1,2941,fraction,0.468
Solar,Thailand,2023,1,2942,fraction,0.473
Solar,Thailand,2023,1,2943,fraction,0.417
Solar,Thailand,2023,1,2944,fraction,0.34
Solar,Thailand,2023,1,2945,fraction,0.246
Solar,Thailand,2023,1,2946,fraction,0.141
Solar,Thailand,2023,1,2947,fraction,0.031
Solar,Thailand,2023,1,2948,fraction,0.0
Solar,Thailand,2023,1,2949,fraction,0.0
Solar,Thailand,2023,1,2950,fraction,0.0
Solar,Thailand,2023,1,2951,fraction,0.0
Solar,Thailand,2023,1,2952,fraction,0.0
Solar,Thailand,2023,1,2953,fraction,0.0
Solar,Thailand,2023,1,2954,fraction,0.0
Solar,Thailand,2023,1,2955,fraction,0.0
Solar,Thailand,2023,1,2956,fraction,0.0
Solar,Thailand,2023,1,2957,fraction,0.0
Solar,Thailand,2023,1,2958,fraction,0.0
Solar,Thailand,2023,1,2959,fraction,0.0
Solar,Thailand,2023,1,2960,fraction,0.014
Solar,Thailand,2023,1,2961,fraction,0.077
Solar,Thailand,2023,1,2962,fraction,0.148
Solar,Thailand,2023,1,2963,fraction,0.219
Solar,Thailand,2023,1,2964,fraction,0.274
Solar,Thailand,2023,1,2965,fraction,0.29
Solar,Thailand,2023,1,2966,fraction,0.307
Solar,Thailand,2023,1,2967,fraction,0.296
Solar,Thailand,2023,1,2968,fraction,0.246
Solar,Thailand,2023,1,2969,fraction,0.181
Solar,Thailand,2023,1,2970,fraction,0.09
Solar,Thailand,2023,1,2971,fraction,0.019
Solar,Thailand,2023,1,2972,fraction,0.0
Solar,Thailand,2023,1,2973,fraction,0.0
Solar,Thailand,2023,1,2974,fraction,0.0
Solar,Thailand,2023,1,2975,fraction,0.0
Solar,Thailand,2023,1,2976,fraction,0.0
Solar,Thailand,2023,1,2977,fraction,0.0
Solar,Thailand,2023,1,2978,fraction,0.0
Solar,Thailand,2023,1,2979,fraction,0.0
Solar,Thailand,2023,1,2980,fraction,0.0
Solar,Thailand,2023,1,2981,fraction,0.0
Solar,Thailand,2023,1,2982,fraction,0.0
Solar,Thailand,2023,1,2983,fraction,0.0
Solar,Thailand,2023,1,2984,fraction,0.015
Solar,Thailand,2023,1,2985,fraction,0.094
Solar,Thailand,2023,1,2986,fraction,0.19
Solar,Thailand,2023,1,2987,fraction,0.26
Solar,Thailand,2023,1,2988,fraction,0.317
Solar,Thailand,2023,1,2989,fraction,0.348
Solar,Thailand,2023,1,2990,fraction,0.346
Solar,Thailand,2023,1,2991,fraction,0.3
Solar,Thailand,2023,1,2992,fraction,0.216
Solar,Thailand,2023,1,2993,fraction,0.122
Solar,Thailand,2023,1,2994,fraction,0.055
Solar,Thailand,2023,1,2995,fraction,0.011
Solar,Thailand,2023,1,2996,fraction,0.0
Solar,Thailand,2023,1,2997,fraction,0.0
Solar,Thailand,2023,1,2998,fraction,0.0
Solar,Thailand,2023,1,2999,fraction,0.0
Solar,Thailand,2023,1,3000,fraction,0.0
Solar,Thailand,2023,1,3001,fraction,0.0
Solar,Thailand,2023,1,3002,fraction,0.0
Solar,Thailand,2023,1,3003,fraction,0.0
Solar,Thailand,2023,1,3004,fraction,0.0
Solar,Thailand,2023,1,3005,fraction,0.0
Solar,Thailand,2023,1,3006,fraction,0.0
Solar,Thailand,2023,1,3007,fraction,0.0
Solar,Thailand,2023,1,3008,fraction,0.016
Solar,Thailand,2023,1,3009,fraction,0.107
Solar,Thailand,2023,1,3010,fraction,0.229
Solar,Thailand,2023,1,3011,fraction,0.35
Solar,Thailand,2023,1,3012,fraction,0.439
Solar,Thailand,2023,1,3013,fraction,0.487
Solar,Thailand,2023,1,3014,fraction,0.494
Solar,Thailand,2023,1,3015,fraction,0.463
Solar,Thailand,2023,1,3016,fraction,0.391
Solar,Thailand,2023,1,3017,fraction,0.284
Solar,Thailand,2023,1,3018,fraction,0.156
Solar,Thailand,2023,1,3019,fraction,0.039
Solar,Thailand,2023,1,3020,fraction,0.0
Solar,Thailand,2023,1,3021,fraction,0.0
Solar,Thailand,2023,1,3022,fraction,0.0
Solar,Thailand,2023,1,3023,fraction,0.0
Solar,Thailand,2023,1,3024,fraction,0.0
Solar,Thailand,2023,1,3025,fraction,0.0
Solar,Thailand,2023,1,3026,fraction,0.0
Solar,Thailand,2023,1,3027,fraction,0.0
Solar,Thailand,2023,1,3028,fraction,0.0
Solar,Thailand,2023,1,3029,fraction,0.0
Solar,Thailand,2023,1,3030,fraction,0.0
Solar,Thailand,2023,1,3031,fraction,0.0
Solar,Thailand,2023,1,3032,fraction,0.03
Solar,Thailand,2023,1,3033,fraction,0.15
Solar,Thailand,2023,1,3034,fraction,0.292
Solar,Thailand,2023,1,3035,fraction,0.412
Solar,Thailand,2023,1,3036,fraction,0.494
Solar,Thailand,2023,1,3037,fraction,0.539
Solar,Thailand,2023,1,3038,fraction,0.542
Solar,Thailand,2023,1,3039,fraction,0.505
Solar,Thailand,2023,1,3040,fraction,0.426
Solar,Thailand,2023,1,3041,fraction,0.31
Solar,Thailand,2023,1,3042,fraction,0.168
Solar,Thailand,2023,1,3043,fraction,0.042
Solar,Thailand,2023,1,3044,fraction,0.0
Solar,Thailand,2023,1,3045,fraction,0.0
Solar,Thailand,2023,1,3046,fraction,0.0
Solar,Thailand,2023,1,3047,fraction,0.0
Solar,Thailand,2023,1,3048,fraction,0.0
Solar,Thailand,2023,1,3049,fraction,0.0
Solar,Thailand,2023,1,3050,fraction,0.0
Solar,Thailand,2023,1,3051,fraction,0.0
Solar,Thailand,2023,1,3052,fraction,0.0
Solar,Thailand,2023,1,3053,fraction,0.0
Solar,Thailand,2023,1,3054,fraction,0.0
Solar,Thailand,2023,1,3055,fraction,0.0
Solar,Thailand,2023,1,3056,fraction,0.016
Solar,Thailand,2023,1,3057,fraction,0.109
Solar,Thailand,2023,1,3058,fraction,0.234
Solar,Thailand,2023,1,3059,fraction,0.351
Solar,Thailand,2023,1,3060,fraction,0.421
Solar,Thailand,2023,1,3061,fraction,0.422
Solar,Thailand,2023,1,3062,fraction,0.378
Solar,Thailand,2023,1,3063,fraction,0.324
Solar,Thailand,2023,1,3064,fraction,0.271
Solar,Thailand,2023,1,3065,fraction,0.184
Solar,Thailand,2023,1,3066,fraction,0.087
Solar,Thailand,2023,1,3067,fraction,0.017
Solar,Thailand,2023,1,3068,fraction,0.0
Solar,Thailand,2023,1,3069,fraction,0.0
Solar,Thailand,2023,1,3070,fraction,0.0
Solar,Thailand,2023,1,3071,fraction,0.0
Solar,Thailand,2023,1,3072,fraction,0.0
Solar,Thailand,2023,1,3073,fraction,0.0
Solar,Thailand,2023,1,3074,fraction,0.0
Solar,Thailand,2023,1,3075,fraction,0.0
Solar,Thailand,2023,1,3076,fraction,0.0
Solar,Thailand,2023,1,3077,fraction,0.0
Solar,Thailand,2023,1,3078,fraction,0.0
Solar,Thailand,2023,1,3079,fraction,0.0
Solar,Thailand,2023,1,3080,fraction,0.01
Solar,Thailand,2023,1,3081,fraction,0.071
Solar,Thailand,2023,1,3082,fraction,0.144
Solar,Thailand,2023,1,3083,fraction,0.237
Solar,Thailand,2023,1,3084,fraction,0.311
Solar,Thailand,2023,1,3085,fraction,0.355
Solar,Thailand,2023,1,3086,fraction,0.362
Solar,Thailand,2023,1,3087,fraction,0.342
Solar,Thailand,2023,1,3088,fraction,0.285
Solar,Thailand,2023,1,3089,fraction,0.208
Solar,Thailand,2023,1,3090,fraction,0.11
Solar,Thailand,2023,1,3091,fraction,0.024
Solar,Thailand,2023,1,3092,fraction,0.0
Solar,Thailand,2023,1,3093,fraction,0.0
Solar,Thailand,2023,1,3094,fraction,0.0
Solar,Thailand,2023,1,3095,fraction,0.0
Solar,Thailand,2023,1,3096,fraction,0.0
Solar,Thailand,2023,1,3097,fraction,0.0
Solar,Thailand,2023,1,3098,fraction,0.0
Solar,Thailand,2023,1,3099,fraction,0.0
Solar,Thailand,2023,1,3100,fraction,0.0
Solar,Thailand,2023,1,3101,fraction,0.0
Solar,Thailand,2023,1,3102,fraction,0.0
Solar,Thailand,2023,1,3103,fraction,0.0
Solar,Thailand,2023,1,3104,fraction,0.011
Solar,Thailand,2023,1,3105,fraction,0.072
Solar,Thailand,2023,1,3106,fraction,0.145
Solar,Thailand,2023,1,3107,fraction,0.229
Solar,Thailand,2023,1,3108,fraction,0.297
Solar,Thailand,2023,1,3109,fraction,0.335
Solar,Thailand,2023,1,3110,fraction,0.337
Solar,Thailand,2023,1,3111,fraction,0.311
Solar,Thailand,2023,1,3112,fraction,0.264
Solar,Thailand,2023,1,3113,fraction,0.193
Solar,Thailand,2023,1,3114,fraction,0.103
Solar,Thailand,2023,1,3115,fraction,0.022
Solar,Thailand,2023,1,3116,fraction,0.0
Solar,Thailand,2023,1,3117,fraction,0.0
Solar,Thailand,2023,1,3118,fraction,0.0
Solar,Thailand,2023,1,3119,fraction,0.0
Solar,Thailand,2023,1,3120,fraction,0.0
Solar,Thailand,2023,1,3121,fraction,0.0
Solar,Thailand,2023,1,3122,fraction,0.0
Solar,Thailand,2023,1,3123,fraction,0.0
Solar,Thailand,2023,1,3124,fraction,0.0
Solar,Thailand,2023,1,3125,fraction,0.0
Solar,Thailand,2023,1,3126,fraction,0.0
Solar,Thailand,2023,1,3127,fraction,0.0
Solar,Thailand,2023,1,3128,fraction,0.014
Solar,Thailand,2023,1,3129,fraction,0.093
Solar,Thailand,2023,1,3130,fraction,0.186
Solar,Thailand,2023,1,3131,fraction,0.284
Solar,Thailand,2023,1,3132,fraction,0.361
Solar,Thailand,2023,1,3133,fraction,0.418
Solar,Thailand,2023,1,3134,fraction,0.423
Solar,Thailand,2023,1,3135,fraction,0.394
Solar,Thailand,2023,1,3136,fraction,0.343
Solar,Thailand,2023,1,3137,fraction,0.243
Solar,Thailand,2023,1,3138,fraction,0.123
Solar,Thailand,2023,1,3139,fraction,0.025
Solar,Thailand,2023,1,3140,fraction,0.0
Solar,Thailand,2023,1,3141,fraction,0.0
Solar,Thailand,2023,1,3142,fraction,0.0
Solar,Thailand,2023,1,3143,fraction,0.0
Solar,Thailand,2023,1,3144,fraction,0.0
Solar,Thailand,2023,1,3145,fraction,0.0
Solar,Thailand,2023,1,3146,fraction,0.0
Solar,Thailand,2023,1,3147,fraction,0.0
Solar,Thailand,2023,1,3148,fraction,0.0
Solar,Thailand,2023,1,3149,fraction,0.0
Solar,Thailand,2023,1,3150,fraction,0.0
Solar,Thailand,2023,1,3151,fraction,0.0
Solar,Thailand,2023,1,3152,fraction,0.017
Solar,Thailand,2023,1,3153,fraction,0.108
Solar,Thailand,2023,1,3154,fraction,0.226
Solar,Thailand,2023,1,3155,fraction,0.328
Solar,Thailand,2023,1,3156,fraction,0.401
Solar,Thailand,2023,1,3157,fraction,0.446
Solar,Thailand,2023,1,3158,fraction,0.457
Solar,Thailand,2023,1,3159,fraction,0.423
Solar,Thailand,2023,1,3160,fraction,0.353
Solar,Thailand,2023,1,3161,fraction,0.259
Solar,Thailand,2023,1,3162,fraction,0.146
Solar,Thailand,2023,1,3163,fraction,0.038
Solar,Thailand,2023,1,3164,fraction,0.0
Solar,Thailand,2023,1,3165,fraction,0.0
Solar,Thailand,2023,1,3166,fraction,0.0
Solar,Thailand,2023,1,3167,fraction,0.0
Solar,Thailand,2023,1,3168,fraction,0.0
Solar,Thailand,2023,1,3169,fraction,0.0
Solar,Thailand,2023,1,3170,fraction,0.0
Solar,Thailand,2023,1,3171,fraction,0.0
Solar,Thailand,2023,1,3172,fraction,0.0
Solar,Thailand,2023,1,3173,fraction,0.0
Solar,Thailand,2023,1,3174,fraction,0.0
Solar,Thailand,2023,1,3175,fraction,0.0
Solar,Thailand,2023,1,3176,fraction,0.02
Solar,Thailand,2023,1,3177,fraction,0.116
Solar,Thailand,2023,1,3178,fraction,0.227
Solar,Thailand,2023,1,3179,fraction,0.319
Solar,Thailand,2023,1,3180,fraction,0.385
Solar,Thailand,2023,1,3181,fraction,0.388
Solar,Thailand,2023,1,3182,fraction,0.371
Solar,Thailand,2023,1,3183,fraction,0.325
Solar,Thailand,2023,1,3184,fraction,0.248
Solar,Thailand,2023,1,3185,fraction,0.173
Solar,Thailand,2023,1,3186,fraction,0.096
Solar,Thailand,2023,1,3187,fraction,0.021
Solar,Thailand,2023,1,3188,fraction,0.0
Solar,Thailand,2023,1,3189,fraction,0.0
