zone,year,month,hour,unit,value
system,2016,1,615,MW,827.4
system,2016,1,616,MW,785.4999999999999
system,2016,1,617,MW,714.3
system,2016,1,618,MW,687.1000000000001
system,2016,1,619,MW,730.9
system,2016,1,620,MW,733.0
system,2016,1,621,MW,748.6999999999999
system,2016,1,622,MW,700.4000000000001
system,2016,1,623,MW,643.3000000000001
system,2016,1,624,MW,609.5999999999999
system,2016,1,625,MW,577.9000000000001
system,2016,1,626,MW,561.8999999999999
system,2016,1,627,MW,540.3
system,2016,1,628,MW,528.2
system,2016,1,629,MW,525.4000000000001
system,2016,1,630,MW,539.4
system,2016,1,631,MW,645.9999999999999
system,2016,1,632,MW,771.2
system,2016,1,633,MW,833.9
system,2016,1,634,MW,834.6999999999999
system,2016,1,635,MW,795.6000000000001
system,2016,1,636,MW,763.7000000000002
system,2016,1,637,MW,832.3
system,2016,1,638,MW,863.0
system,2016,1,639,MW,827.4
system,2016,1,640,MW,785.4999999999999
system,2016,1,641,MW,714.3
system,2016,1,642,MW,687.1000000000001
system,2016,1,643,MW,730.9
system,2016,1,644,MW,733.0
system,2016,1,645,MW,748.6999999999999
system,2016,1,646,MW,700.4000000000001
system,2016,1,647,MW,643.3000000000001
system,2016,1,648,MW,609.5999999999999
system,2016,1,649,MW,577.9000000000001
system,2016,1,650,MW,561.8999999999999
system,2016,1,651,MW,540.3
system,2016,1,652,MW,528.2
system,2016,1,653,MW,525.4000000000001
system,2016,1,654,MW,539.4
system,2016,1,655,MW,645.9999999999999
system,2016,1,656,MW,771.2
system,2016,1,657,MW,833.9
system,2016,1,658,MW,834.6999999999999
system,2016,1,659,MW,795.6000000000001
system,2016,1,660,MW,763.7000000000002
system,2016,1,661,MW,832.3
system,2016,1,662,MW,863.0
system,2016,1,663,MW,827.4
system,2016,1,664,MW,785.4999999999999
system,2016,1,665,MW,714.3
system,2016,1,666,MW,687.1000000000001
system,2016,1,667,MW,730.9
system,2016,1,668,MW,733.0
system,2016,1,669,MW,748.6999999999999
system,2016,1,670,MW,700.4000000000001
system,2016,1,671,MW,643.3000000000001
system,2016,1,672,MW,609.5999999999999
system,2016,1,673,MW,582.3000000000001
system,2016,1,674,MW,565.3
system,2016,1,675,MW,544.0
system,2016,1,676,MW,535.643
system,2016,1,677,MW,535.643
system,2016,1,678,MW,544.0
system,2016,1,679,MW,651.6000000000001
system,2016,1,680,MW,776.8
system,2016,1,681,MW,841.3
system,2016,1,682,MW,842.3000000000001
system,2016,1,683,MW,803.1999999999999
system,2016,1,684,MW,771.2
system,2016,1,685,MW,838.8000000000001
system,2016,1,686,MW,870.6
system,2016,1,687,MW,833.9
system,2016,1,688,MW,791.8000000000001
system,2016,1,689,MW,719.8999999999999
system,2016,1,690,MW,692.6999999999999
system,2016,1,691,MW,736.6
system,2016,1,692,MW,738.4999999999998
system,2016,1,693,MW,755.3000000000002
system,2016,1,694,MW,704.9
system,2016,1,695,MW,648.7
system,2016,1,696,MW,615.3000000000001
system,2016,1,697,MW,523.7
system,2016,1,698,MW,511.27725
system,2016,1,699,MW,511.27725
system,2016,1,700,MW,511.27725
system,2016,1,701,MW,511.27725
system,2016,1,702,MW,511.27725
system,2016,1,703,MW,585.9999999999999
system,2016,1,704,MW,699.5
system,2016,1,705,MW,757.2
system,2016,1,706,MW,758.0999999999999
system,2016,1,707,MW,722.6999999999998
system,2016,1,708,MW,693.5999999999999
system,2016,1,709,MW,755.3000000000002
system,2016,1,710,MW,783.7
system,2016,1,711,MW,749.5999999999999
system,2016,1,712,MW,713.5999999999999
system,2016,1,713,MW,647.9
system,2016,1,714,MW,623.6
system,2016,1,715,MW,662.8
system,2016,1,716,MW,664.6999999999998
system,2016,1,717,MW,679.9000000000001
system,2016,1,718,MW,634.9
system,2016,1,719,MW,584.3999999999999
system,2016,1,720,MW,553.5000000000002
system,2016,1,721,MW,541.1610000000001
system,2016,1,722,MW,541.1610000000001
system,2016,1,723,MW,541.1610000000001
system,2016,1,724,MW,541.1610000000001
system,2016,1,725,MW,541.1610000000001
system,2016,1,726,MW,541.1610000000001
system,2016,1,727,MW,585.9999999999999
system,2016,1,728,MW,699.5
system,2016,1,729,MW,757.2
system,2016,1,730,MW,758.0999999999999
system,2016,1,731,MW,722.6999999999998
system,2016,1,732,MW,693.5999999999999
system,2016,1,733,MW,755.3000000000002
system,2016,1,734,MW,783.7
system,2016,1,735,MW,749.5999999999999
system,2016,1,736,MW,713.5999999999999
system,2016,1,737,MW,647.9
system,2016,1,738,MW,623.6
system,2016,1,739,MW,662.8
system,2016,1,740,MW,664.6999999999998
system,2016,1,741,MW,679.9000000000001
system,2016,1,742,MW,634.9
system,2016,1,743,MW,584.3999999999999
system,2016,1,744,MW,553.5000000000002
system,2016,1,745,MW,582.3000000000001
system,2016,1,746,MW,565.3
system,2016,1,747,MW,544.0
system,2016,1,748,MW,542.236
system,2016,1,749,MW,542.236
system,2016,1,750,MW,544.0
system,2016,1,751,MW,651.6000000000001
system,2016,1,752,MW,776.8
system,2016,1,753,MW,841.3
system,2016,1,754,MW,842.3000000000001
system,2016,1,755,MW,803.1999999999999
system,2016,1,756,MW,771.2
system,2016,1,757,MW,838.8000000000001
system,2016,1,758,MW,870.6
system,2016,1,759,MW,833.9
system,2016,1,760,MW,791.8000000000001
system,2016,1,761,MW,719.8999999999999
system,2016,1,762,MW,692.6999999999999
system,2016,1,763,MW,736.6
system,2016,1,764,MW,738.4999999999998
system,2016,1,765,MW,755.3000000000002
