,NTN2,XYB,XPXN,THB,NNP1,NNG2,HHO,import_Hongsa,import_ThaKhaek,import_ThaNaLaeng,import_PakLay,import_PakBo,import_Paksan,import_PhonThong
,bus431,bus204,bus437,bus430,bus410,bus413,bus437,bus203,bus432,bus408,bus206,bus453,bus410,bus437
2023/7/27 21:00,792.9,1022,260.1,258.4,197.8,319.7,131.8,1006.3,133.4,92.3,94.3,7.192592593,14.3,0
2023/7/27 22:00,597.3,1022.5,267.4,259.3,194.9,317.8,131.8,1005.4,125.5,97.3,95.7,7.192901235,13.4,0
2023/7/27 23:00,794,1021.9,296.7,258.6,219.6,466,131.8,1004.9,100,101.4,90.5,7.193209877,12.6,0
2023/7/28 00:00,775,1021.7,348.2,258.8,213.9,456.8,131.6,1007.1,90.7,94.9,91.6,7.193518519,11.9,0
2023/7/28 01:00,809,1019.8,183.8,269.9,208,348,131.9,1004.4,81.2,93.4,80.8,7.19382716,11.3,0
2023/7/28 02:00,780.1,1021.4,158.1,256.5,134.1,207.2,132.2,1002.3,76.4,87.4,82.3,7.194135802,10.6,0
2023/7/28 03:00,598.1,1018.8,53.2,195.4,136.2,0,131.8,999.2,71,88.1,87.6,7.194444444,10.2,0
2023/7/28 04:00,592.2,1022.6,0,0,136.3,0,0,1004.9,60.7,88.2,83.6,7.194753086,10,0
2023/7/28 05:00,600.9,1023.8,0,0,137.4,0,0,1009.3,60.9,92,91.7,7.195061728,10,0
2023/7/28 06:00,594.3,1022.3,0,0,220,0,0,1005,67.7,98.2,98.1,7.19537037,10,0
2023/7/28 07:00,297.1,1021,0,0,219.2,0,0,999.3,66.1,76.2,80,7.195679012,10.4,0
2023/7/28 08:00,0,1017.7,0,0,219.3,0,0,999,81.6,85.9,92.8,7.195987654,10.9,0
2023/7/28 09:00,0,1022.5,0,0,200.6,0,0,1003.2,96.9,79.8,86.3,7.196296296,12.6,0
2023/7/28 10:00,0,1023.8,0,0,201.9,0,0,1007.8,100,86.6,86.2,7.196604938,10.9,0
2023/7/28 11:00,0,1020.8,0,0,200.6,0,0,1007.7,100.6,96.3,95.6,7.19691358,10.6,0
2023/7/28 12:00,0,1019.9,0,0,200.3,0,0,1000.8,95.7,88.4,88.2,7.197222222,10.8,0
2023/7/28 13:00,0,1020.8,0,0,199.9,0,0,1006.4,102.6,87.9,87.7,7.197530864,11.3,0
2023/7/28 14:00,316.3,1021.4,0,0,194,288.2,0,1004.4,112.1,90.5,91.7,7.197839506,12.8,0
2023/7/28 15:00,396.1,1021.1,0,0,199.5,191.9,0,1009.3,114.5,85,83.2,7.198148148,12.6,0
2023/7/28 16:00,447.5,1016.1,0,0,198.2,106.7,0,1009.8,105.6,92.4,93.8,7.19845679,10.9,0
2023/7/28 17:00,447,1022,0,0,194.1,101.8,0,1006.4,96.6,87,87.3,7.198765432,0,0
2023/7/28 18:00,296.8,1020.6,0,0,200.1,111,0,1004.8,95.3,87.9,82.3,7.199074074,11.3,0
2023/7/28 19:00,605.8,1021.5,112.6,267.7,201.6,410.9,131.4,1006,101.4,99.3,90.4,7.199382716,12.6,0
2023/7/28 20:00,794,1022,286.9,258.6,152.3,462.8,131.8,1002.6,94.2,101.6,97.4,7.199691358,12.4,0
2023/7/28 21:00,770,1020.7,273.8,254,143.8,455,131.5,1005.1,71,91.7,90.6,7.2,11.7,0
2023/7/28 22:00,820.5,1021.2,320,140.8,170.5,240.7,131.6,1007.8,64,93.3,91.2,7.200308642,10.8,0
2023/7/28 23:00,792.4,1020.5,298.1,126.4,158.1,195.2,67.1,1004.4,57.2,98.2,89.1,7.200617284,10,0
2023/7/29 00:00,751.4,1020.7,179.5,124.7,194.6,272,0,1005,50.3,98.9,90.6,7.200925926,9.6,0
2023/7/29 01:00,612.6,1018.7,217.9,0,203.4,36.2,0,998.1,60.9,84.3,78.5,7.201234568,9.1,0
2023/7/29 02:00,449.6,1020.5,171.4,0,195.9,0,0,996.9,69.1,83.4,75.9,7.20154321,8.7,0
2023/7/29 03:00,297.4,1020.5,106.8,63.6,131.8,0,0,998.6,69.9,75,69.9,7.201851852,8.3,0
2023/7/29 04:00,147,1020.1,110.6,62.2,130.4,0,0,1008.1,63,84,82.2,7.202160494,8.3,0
2023/7/29 05:00,0,1020.5,174.4,65,132.5,0,0,1007.7,58.8,97.4,90,7.202469136,8.5,0
2023/7/29 06:00,0,1018.6,194.8,68.7,134.6,0,0,1010.8,60.4,89,90.1,7.202777778,8.7,0
2023/7/29 07:00,0,1044.6,167.7,63.8,131.2,0,0,1011.2,61.9,88.9,85.1,7.20308642,8.7,0
2023/7/29 08:00,301.4,1021.1,118.9,0,131.1,0,0,1003.4,73.2,79.7,85,7.203395062,9.1,0
2023/7/29 09:00,449.9,1020.9,110.2,0,132.1,92.8,67.1,1005.1,83.4,86.3,90.1,7.203703704,9.1,0
2023/7/29 10:00,450.9,1019.6,108.8,0,131.1,92.6,0,1003.7,87.9,84.9,93.9,7.204012346,8.5,0
2023/7/29 11:00,296.3,1018.9,108.3,0,130.4,0,0,1008.9,90.8,76.9,86.3,7.204320988,9.1,0
2023/7/29 12:00,298,1019.7,111.2,0,131.4,0,0,1005.6,79.4,75.9,86.5,7.20462963,8.5,0
2023/7/29 13:00,307.3,1030.5,134.9,0,138.5,0,67,1014.4,78,75,87.2,7.204938272,8.1,0
2023/7/29 14:00,298.7,1019.8,120.4,74.1,138.6,0,131.9,1005.9,92.6,84.2,93.1,7.205246914,8.9,0
2023/7/29 15:00,297.2,1020.2,118.4,74.6,148.6,0,131.6,1004.7,96.2,86.6,95.8,7.205555556,8.5,0
2023/7/29 16:00,295.6,1019.1,106,0,212.7,0,131.7,1007.1,99.3,87,98.4,7.205864198,8.7,0
2023/7/29 17:00,191.3,1017.2,101.9,0,209.5,0,131.9,1005.9,91.8,83.7,97,7.20617284,8.3,0
2023/7/29 18:00,149,1019.8,115.3,0,220.5,0,131.9,1011.6,90,84.4,98.4,7.206481481,8.9,0
2023/7/29 19:00,304.7,1022.3,196.7,283.1,220.6,0,131.7,1012.7,125.4,85.4,103.6,7.206790123,11.1,0
2023/7/29 20:00,450.4,1005.5,249.5,256.1,211.9,0,131.7,999.6,112.3,79.1,99.7,7.207098765,11.1,0
2023/7/29 21:00,473.1,1019.4,299,268.6,222.7,0,131.6,1001.5,112.6,76.7,94.6,7.207407407,10.9,0
2023/7/29 22:00,712.1,1003.8,288.5,149.1,221.1,0,132.2,998.2,108.7,73.9,88.8,7.207716049,10.2,0
2023/7/29 23:00,707.2,1020.1,284.2,73,224.2,0,131.6,1010.8,90.6,77.8,94,7.208024691,9.4,0
2023/7/30 00:00,821,1024.3,301.9,82.4,225.9,216.9,131.7,1008.1,91.2,78.1,91.6,7.208333333,9.3,0
2023/7/30 01:00,451.9,1019,161.9,85,131,213,0,1009,71.3,68.9,82.1,7.208641975,8.3,0
2023/7/30 02:00,449.9,1019.1,160.1,0,131.1,223.3,0,1010.3,73.2,63,75.5,7.208950617,7.8,0
2023/7/30 03:00,448.3,1020.3,0,0,130.4,0,0,1000.8,71.9,60.3,72.9,7.209259259,7.6,0
2023/7/30 04:00,297.4,1022.9,0,0,130.2,0,0,1006.6,72.8,63.1,76.4,7.209567901,7.4,0
2023/7/30 05:00,148.8,1026.1,0,0,129.3,0,0,1004.8,65.1,52,65.9,7.209876543,7.6,0
2023/7/30 06:00,147.7,1025.3,0,0,131.1,0,0,1010.1,72.3,65.5,80.2,7.210185185,8.1,0
2023/7/30 07:00,0,1018.7,0,0,0,0,0,1007,70.1,67.8,78.6,7.210493827,7.9,0
2023/7/30 08:00,0,1026,0,0,0,0,0,1012.3,75.9,72,80.8,7.210802469,8.5,0
2023/7/30 09:00,297.2,1016.7,0,0,0,0,0,834.1,79.5,69.9,78.5,7.211111111,8.5,0
2023/7/30 10:00,296.8,1019.1,0,0,70.3,0,0,834.2,80.3,67.2,75.3,7.211419753,8.5,0
2023/7/30 11:00,298.3,1021,0,0,69.9,0,0,1007.2,76.9,59.7,68.6,7.211728395,8.3,0
2023/7/30 12:00,298,1019.3,0,0,64.7,0,0,1010.6,76.2,57.2,68.5,7.212037037,7.4,0
2023/7/30 13:00,304.5,1020.8,0,79.2,70.3,0,0,1009.7,76.3,59.8,67.7,7.212345679,7.6,0
2023/7/30 14:00,296.6,1020.8,0,62.9,70,0,0,1017.9,89.1,61.8,70.9,7.212654321,8.5,0
2023/7/30 15:00,593.5,1015.4,0,0,69,0,0,1005.4,81.7,50.8,56.7,7.212962963,7.2,0
2023/7/30 16:00,579.6,1020.3,0,198,69.4,290.1,0,1006.6,98,53.4,56.8,7.213271605,7.9,0
2023/7/30 17:00,377.1,1018.3,0,196.7,101.4,148,0,1007,98,54.6,53.8,7.213580247,7.9,0
2023/7/30 18:00,296.9,1020.6,0,69,109.9,150.9,0,992.2,95.3,50.2,55.1,7.213888889,8.9,0
2023/7/30 19:00,328.9,1019.8,0,427.3,112.3,242.9,131.9,1001.4,130.6,62.8,70.1,7.214197531,10.9,0
2023/7/30 20:00,450.4,1017.5,200.4,420.5,197.9,219,132.2,1000.8,125.2,71.5,78.2,7.214506173,10.8,0
2023/7/30 21:00,450.2,1017.2,197.8,423,201.1,214.5,131.9,999.9,116.1,75.3,85.1,7.214814815,10.6,0
2023/7/30 22:00,458,1017.7,211.5,289.6,206,223.5,131.5,1000.7,104.5,75.2,79.7,7.215123457,9.6,0
2023/7/30 23:00,613.6,1017.2,314.7,301.2,208.9,343.4,131.6,1006.2,88.4,72.8,71.4,7.215432099,8.9,0
2023/7/31 00:00,600.4,1005.9,286.7,195.9,184.9,322,0,1001.6,85.9,65.1,64.9,7.215740741,8.7,0
2023/7/31 01:00,593.2,1011.9,279.7,0,183.3,97.9,0,995.6,65.3,56,59.4,7.216049383,7.8,0
2023/7/31 02:00,446.7,1018.2,290.8,0,192.3,0,0,991.4,60.9,48.3,52.7,7.216358025,7.4,0
2023/7/31 03:00,202.8,1018.7,298.9,0,196.5,0,0,995,57.4,53.1,56.4,7.216666667,7,0
2023/7/31 04:00,0,1013.4,301.9,0,200.8,0,0,996.2,53.9,50.5,54,7.216975309,6.8,0
2023/7/31 05:00,0,1017.6,268.1,0,197.2,0,0,1002.1,57.4,51.9,55.8,7.217283951,7,0
2023/7/31 06:00,305,1021.1,276.2,0,206,0,0,999.5,60.9,59,65.9,7.217592593,7.9,0
2023/7/31 07:00,299.4,1017.3,266.4,0,196.9,0,0,994.7,68,61.3,63.4,7.217901235,8.1,0
2023/7/31 08:00,616.6,1016.2,283.5,67.1,208.9,0,0,1000.7,77.8,74.2,71.7,7.218209877,7.8,0
2023/7/31 09:00,597.2,1017.5,261.2,64.1,193.2,0,67.4,995.3,64.3,68,65.5,7.218518519,9.4,0
2023/7/31 10:00,572.9,1016.9,247.7,256.1,179.6,0,67.7,993.2,77.6,69.4,65.9,7.21882716,9.1,0
2023/7/31 11:00,604.1,1017.7,278.7,272.3,202.3,0,0,997.9,74.4,71.4,68,7.219135802,9.1,0
2023/7/31 12:00,341.1,1010.8,210,0,158.7,0,0,994.6,58.1,60.4,64.5,7.219444444,7.9,0
2023/7/31 13:00,302.1,1018.3,177.6,72.5,135.7,0,67.1,997.1,62.7,60.9,63.3,7.219753086,8.5,0
2023/7/31 14:00,483.1,1018.1,54.1,342.5,150.5,0,131.5,997.2,83.9,55.7,52.2,7.220061728,9.4,0
2023/7/31 15:00,483.8,1017.5,0,414.7,150.9,0,0,995.6,91.5,47.1,39.2,7.22037037,8.7,0
2023/7/31 16:00,484,1017.8,0,423,151.8,0,0,997.5,90.9,48.9,39.3,7.220679012,8.1,0
2023/7/31 17:00,466.6,1018,0,0,150.8,0,0,1007.2,67.7,44,42,7.220987654,8.7,0
2023/7/31 18:00,482.1,1016.2,0,331.8,150.1,0,0,1004,91.2,40.7,38.7,7.221296296,9.3,0
2023/7/31 19:00,977.5,1016.9,112.7,403.6,149.2,407,68.5,998.7,100.8,50.7,54.4,7.221604938,10.4,0
2023/7/31 20:00,959.8,1017.7,164.7,397.7,150.2,436.2,68.2,1001.7,97,42.4,47.2,7.22191358,10,0
2023/7/31 21:00,964.3,1016.3,162.8,390.1,131.2,436.6,68.3,1002.4,93.7,31.4,36.2,7.222222222,9.4,0
2023/7/31 22:00,971.6,1004.7,162.8,397.7,130.5,446.6,68.3,997,91.2,47.9,42.5,7.222530864,8.9,0
2023/7/31 23:00,973,1014.8,164.4,397.9,130.9,440.7,68.3,996.9,70.8,61.5,55.3,7.222839506,8.1,0
2023/8/1 00:00,958.2,1015.6,162.5,380.9,130.1,431.3,68.3,996.2,63.8,49.3,42.2,7.223148148,7.6,0
2023/8/1 01:00,796.4,1016.3,164.9,417.6,130.6,448.3,0,999.3,66.6,46.7,39.1,7.22345679,7.4,0
2023/8/1 02:00,793.7,1016.3,164.3,406,130.8,449.3,0,996.9,62.4,41.8,34.7,7.223765432,7,0
2023/8/1 03:00,776.6,1017.9,163.6,100.5,129.4,249.7,0,1001.7,45.5,36.9,34.9,7.224074074,6.7,0
2023/8/1 04:00,600.1,1014.8,165.7,0,129.1,0,0,994.1,36.2,28.1,30.8,7.224382716,6.7,0
2023/8/1 05:00,605.1,1015.5,163.4,207.5,0,0,0,1001.2,48.4,35.2,36.5,7.224691358,7,0
2023/8/1 06:00,607.3,1014.5,172.3,423.5,0,0,0,1001.2,58.4,48.3,48.5,7.225,8.1,0
2023/8/1 07:00,148.6,1015.1,51.1,306.8,0,0,0,1003.3,48.4,46.1,41.8,7.225308642,6.8,0
2023/8/1 08:00,147.6,1014.9,0,320.6,0,0,0,1003.8,38.6,36.4,29.9,7.225617284,6.5,0
2023/8/1 09:00,448.2,1015,0,309.6,0,0,0,1002.3,36.1,37,29.7,7.225925926,6.5,0
2023/8/1 10:00,449.1,1015.3,54.4,329.1,0,0,0,1002.2,36,50.1,40.7,7.226234568,7.6,0
2023/8/1 11:00,193.9,1019.1,0,342.8,0,0,0,1002,43.6,42.7,33.5,7.22654321,7.9,0
2023/8/1 12:00,146.3,1016.3,0,61.5,0,0,0,1000.3,20.4,23.8,25.6,7.226851852,7.6,0
2023/8/1 13:00,169.6,1015.2,0,194.2,0,0,0,1008.6,25.6,26.9,25.9,7.227160494,7,0
2023/8/1 14:00,297,1016.6,107.9,351.3,0,0,0,1003.8,23.2,31.8,31.1,7.227469136,7,0
2023/8/1 15:00,299.8,1015.4,106.1,349.2,0,0,0,999.1,21.7,11.5,8,7.227777778,7.2,0
2023/8/1 16:00,299.1,1015.9,108.8,187.1,0,0,0,999.9,26.2,9,1.2,7.22808642,7.6,0
2023/8/1 17:00,299.8,1016,106.5,79.5,0,0,0,1000.2,33.8,6.5,10.3,7.228395062,7.9,0
2023/8/1 18:00,149.4,1012.9,112.5,419.4,0,0,0,1005.6,16.3,7.1,7.8,7.228703704,9.1,0
2023/8/1 19:00,639.3,1013.7,269.9,424.4,159,0,132.2,996,35.1,18.8,21.6,7.229012346,10.2,0
2023/8/1 20:00,759.9,1013.8,287.3,407.7,148.8,208,132.3,997.4,39.3,17.3,22.6,7.229320988,9.4,0
2023/8/1 21:00,658.2,1013.9,287.7,411.9,149.4,203.4,131.9,991.6,30.6,13.5,14.8,7.22962963,9.1,0
2023/8/1 22:00,653.1,1013.4,286.6,407,149,98.7,132,994.8,23.4,13.8,14.6,7.229938272,8.5,0
2023/8/1 23:00,805.9,1012.1,296.1,427.7,156.6,104.8,0,993.7,13.3,20.2,19.2,7.230246914,7.9,0
2023/8/2 00:00,790.1,1012.1,277.9,407.8,156.9,198.2,0,994.7,18.8,10.4,9.8,7.230555556,7.8,0
2023/8/2 01:00,618.6,1013.9,167.2,322.5,140.2,194.7,0,997.3,36.8,13.1,15.1,7.230864198,7.2,0
2023/8/2 02:00,605,1013.3,162.7,261.5,140.4,0,0,994.6,28.8,4.6,8.4,7.23117284,6.8,0
2023/8/2 03:00,587.3,1016,157.6,263.5,0,0,0,996.1,24.3,0,6.7,7.231481481,6.7,0
2023/8/2 04:00,308.1,1014.3,54.9,263.2,0,0,0,995.5,24.8,1.66,0.6,7.231790123,6.7,0
2023/8/2 05:00,306.6,1022.7,53.7,289.7,0,0,0,1001.3,19.2,3.32,3.8,7.232098765,7,0
2023/8/2 06:00,305.1,1020.4,53.1,282,0,0,0,1000.8,36.3,4.98,8.1,7.232407407,7.6,0
2023/8/2 07:00,149.9,1015.6,53.3,144.9,0,0,0,996.4,40.8,6.64,11.1,7.232716049,8.1,0
2023/8/2 08:00,442.1,1011.4,104.7,332,0,0,0,992.4,41.1,8.3,8.4,7.233024691,8.1,0
2023/8/2 09:00,596.7,1012.6,165.2,320.3,200.4,0,0,996.1,29.2,8.4,2.7,7.233333333,8.3,0
2023/8/2 10:00,601.6,1014.2,170.7,337.4,199.6,206.1,0,999.2,26.2,4.3,1.5,7.233641975,8.7,0
2023/8/2 11:00,598.9,1011.9,160,302,196.8,0,0,998.5,28.6,14.9,3.7,7.233950617,8.687014925,0
2023/8/2 12:00,294.3,995.3,150.4,220.4,0,0,0,990.5,21.9,7.4,1.4,7.234259259,8.674029851,0
2023/8/2 13:00,298.8,1018.5,168.1,100,0,0,0,999.2,28.8,10.3,5.2,7.234567901,8.661044776,0
2023/8/2 14:00,599,1014,162.9,397.9,0,220.4,0,995.4,43.2,11.7,0.9,7.234876543,8.648059701,0
2023/8/2 15:00,449.9,1012.6,165.8,393.3,0,111.3,0,996.5,35.9,9.225,16.3,7.235185185,8.635074627,0
2023/8/2 16:00,449.7,1013.7,165.4,377.8,0,0,66.1,993.9,35.4,6.75,17.1,7.235493827,8.622089552,0
2023/8/2 17:00,447.7,1011.2,102.7,259,0,0,66.3,996.1,20.1,4.275,13.5,7.235802469,8.609104478,0
2023/8/2 18:00,447.6,1013.3,52.8,363,0,0,0,995.3,28.5,1.8,10.9,7.236111111,8.596119403,0
2023/8/2 19:00,596.6,1019.7,159.7,410.2,65.3,106,132.4,999.8,30,18.8,2.7,7.236419753,8.583134328,0
2023/8/2 20:00,595.6,1013.1,157,415,66.3,289.1,132.4,995.7,21.5,6.1,9.4,7.236728395,8.570149254,0
2023/8/2 21:00,603.6,1013.2,167.8,416.7,65.7,202.7,132.5,992.7,17.5,8.7,14.7,7.237037037,8.557164179,0
2023/8/2 22:00,589.5,994.4,157.4,424.3,0,97.6,67.5,987.6,10.1,2.2,23.1,7.237345679,8.544179104,0
2023/8/2 23:00,602.6,1012.7,159,431.1,0,102.2,67.4,997.1,13.6,8.6,10.1,7.237654321,8.53119403,0
2023/8/3 00:00,602.1,1013.6,167.6,430.5,0,97.2,0,997.3,10.9,11.1,12.7,7.237962963,8.518208955,0
2023/8/3 01:00,590.5,1011.6,157.9,428,0,0,0,997.2,20.7,11.6,9.7,7.238271605,8.505223881,0
2023/8/3 02:00,46.8,1014.4,173.5,432.2,0,0,0,1002.6,15.4,9.8,12.2,7.238580247,8.492238806,0
2023/8/3 03:00,0,1030.9,53.1,430.6,0,0,0,997.3,17.6,5.9,14.3,7.238888889,8.479253731,0
2023/8/3 04:00,0,1013.1,51.8,428.6,0,0,0,999.8,5,7.575,20.2,7.239197531,8.466268657,0
2023/8/3 05:00,0,1012.4,52.1,428.2,209.9,0,0,997.7,2.7,9.25,17.8,7.239506173,8.453283582,0
2023/8/3 06:00,241.2,1014.1,319.6,428.3,210.6,0,0,994.3,20.2,10.925,6.8,7.239814815,8.440298507,0
2023/8/3 07:00,387.6,1012.6,286.8,427.7,209.1,0,0,995.5,23.1,12.6,0.9,7.240123457,8.427313433,0
2023/8/3 08:00,399.8,1014,306.5,431.8,209.6,0,0,998.5,19.8,5.7,1.5,7.240432099,8.414328358,0
2023/8/3 09:00,584.9,1013.2,288.2,424.9,210.2,111.2,0,996.7,27.5,16.9,4.1,7.240740741,8.401343284,0
2023/8/3 10:00,582.5,1012.9,169.9,420.9,139.9,0,0,999.7,27.9,8.8,3.9,7.241049383,8.388358209,0
2023/8/3 11:00,450.5,1013.4,119.1,429.9,140.8,0,0,999.2,27,8.011111111,11.2,7.241358025,8.375373134,0
2023/8/3 12:00,145.4,981.7,101.9,423,0,0,0,987.4,11.9,7.222222222,21.8,7.241666667,8.36238806,0
2023/8/3 13:00,0,1042.8,121.1,432.9,0,0,130.9,1006.7,11.8,6.433333333,26.8,7.241975309,8.349402985,0
2023/8/3 14:00,451.5,1013.5,266.3,431.5,226.4,0,131.2,996.6,16.6,5.644444444,23.9,7.242283951,8.33641791,0
2023/8/3 15:00,450,1012.2,235.2,423.4,225.5,0,131,995.9,17.7,4.855555556,39.2,7.242592593,8.323432836,0
2023/8/3 16:00,451.1,1014.3,155.4,430.5,219.9,0,131.5,996.3,12.7,4.066666667,47.4,7.242901235,8.310447761,0
2023/8/3 17:00,449.3,1014.5,51.9,425.4,216,0,0,997.9,5.5,3.277777778,44.7,7.243209877,8.297462687,0
2023/8/3 18:00,148.4,1015.5,53.2,429.3,219.1,0,66.9,995.8,8.4,2.488888889,44.5,7.243518519,8.284477612,0
2023/8/3 19:00,457.8,1015,52.9,424.7,212.2,0,131.7,997.4,9.843478261,1.7,20.8,7.24382716,8.271492537,0
2023/8/3 20:00,467.2,1014.4,51.6,429.1,211.9,0,131.6,996.5,11.28695652,1.817058824,24.3,7.244135802,8.258507463,0
2023/8/3 21:00,463.8,1015,0,427.9,212.7,0,131.7,994.1,12.73043478,1.934117647,31.5,7.244444444,8.245522388,0
2023/8/3 22:00,149.2,874.7,0,429.5,220,0,0,996.1,14.17391304,2.051176471,39.3,7.244753086,8.232537313,0
2023/8/3 23:00,148,867,0,428.6,217.7,0,0,998,15.6173913,2.168235294,32.9,7.245061728,8.219552239,0
2023/8/4 00:00,298.2,868.2,0,425.7,220.8,108,0,994.1,17.06086957,2.285294118,39.2,7.24537037,8.206567164,0
2023/8/4 01:00,469.7,866.6,0,429.3,160,46.1,0,993.6,18.50434783,2.402352941,46.1,7.245679012,8.19358209,0
2023/8/4 02:00,468.8,864.4,0,427.4,160.6,0,0,994.3,19.94782609,2.519411765,47.9,7.245987654,8.180597015,0
2023/8/4 03:00,457.1,849.6,0,423.8,159.1,0,0,986.3,21.39130435,2.636470588,47.6,7.246296296,8.16761194,0
2023/8/4 04:00,475,866.5,0,423.4,159.4,0,0,993.4,22.83478261,2.753529412,47.6,7.246604938,8.154626866,0
2023/8/4 05:00,462.6,868.1,0,428.6,159.6,0,0,996.6,24.27826087,2.870588235,43.7,7.24691358,8.141641791,0
2023/8/4 06:00,485,1040.6,0,430.1,159.3,0,0,993.4,25.72173913,2.987647059,24.4,7.247222222,8.128656716,0
2023/8/4 07:00,487,1015.5,0,428.5,159.9,0,0,991.8,27.16521739,3.104705882,32.1,7.247530864,8.115671642,0
2023/8/4 08:00,488.9,1014.4,222.3,432.1,169.9,0,0,999,28.60869565,3.221764706,29.4,7.247839506,8.102686567,0
2023/8/4 09:00,402.1,1020.5,184,431.1,170.3,0,0,998.6,30.05217391,3.338823529,26.8,7.248148148,8.089701493,0
2023/8/4 10:00,400,1079.1,174.2,209.3,169,0,0,990.7,31.49565217,3.455882353,35.4,7.24845679,8.076716418,0
2023/8/4 11:00,199.6,1042.4,0,425.8,168.8,0,0,996.3,32.93913043,3.572941176,36.3,7.248765432,8.063731343,0
2023/8/4 12:00,0,995.3,0,421.3,0,0,0,986,34.3826087,3.69,40.2,7.249074074,8.050746269,0
2023/8/4 13:00,0,1011.5,0,432.1,0,0,0,999.8,35.82608696,3.807058824,45,7.249382716,8.037761194,0
2023/8/4 14:00,302.3,1191.8,85.8,428.2,180.2,113.7,0,998.1,37.26956522,3.924117647,37.6,7.249691358,8.024776119,0
2023/8/4 15:00,339.6,1172.1,85,426,189.1,109.3,0,996.3,38.71304348,4.041176471,46.2,7.25,8.011791045,0
2023/8/4 16:00,503.6,1187.9,85.2,424.7,199.5,214,0,995.4,40.15652174,4.158235294,46.4,7.250308642,7.99880597,0
2023/8/4 17:00,313.7,1188.8,51.8,424.8,175.8,0,0,990.5,41.6,4.275294118,39.8,7.250617284,7.985820896,0
2023/8/4 18:00,334.8,1186.6,51.7,424.9,191.6,0,66.9,995.7,41.52,4.392352941,40.2,7.250925926,7.972835821,0
2023/8/4 19:00,636.6,1188.2,156.5,425.5,190.9,111.5,131.5,996,41.44,4.509411765,25.4,7.251234568,7.959850746,0
2023/8/4 20:00,675.9,1186.1,164.3,425,198.5,334.7,131.4,994.1,41.36,4.626470588,31.9,7.25154321,7.946865672,0
2023/8/4 21:00,664.8,1182.7,166.6,422.3,194.5,309.4,131.8,993.2,41.28,4.743529412,39.1,7.251851852,7.933880597,0
2023/8/4 22:00,593.8,1184.1,107.2,421.9,193.8,293.4,131.6,994.6,41.2,4.860588235,44.7,7.252160494,7.920895522,0
2023/8/4 23:00,592.3,1009.4,108.6,427.6,198.4,296.4,131.7,996.7,41.09511111,4.977647059,46.3,7.252469136,7.907910448,0
2023/8/5 00:00,574.6,1183.9,104.5,424,206.7,279.4,131.4,996.4,40.99022222,5.094705882,42.1,7.252777778,7.894925373,0
2023/8/5 01:00,592.7,1178.8,248.5,422.5,151.8,296.2,67.1,985.8,40.88533333,5.211764706,45.6,7.25308642,7.881940299,0
2023/8/5 02:00,608.9,1199.6,276.7,429.6,163,0,0,1000.1,40.78044444,5.328823529,43.3,7.253395062,7.868955224,0
2023/8/5 03:00,588.4,1198.7,261,424.6,150.8,0,0,1002.8,40.67555556,5.445882353,47.1,7.253703704,7.855970149,0
2023/8/5 04:00,452.4,1199.4,263.9,427.2,154.6,0,0,1002.2,40.57066667,5.562941176,47.5,7.254012346,7.842985075,0
2023/8/5 05:00,450.5,1196.3,254.8,426,150.5,0,0,1001.3,40.46577778,5.68,44.8,7.254320988,7.83,0
2023/8/5 06:00,455,1200.6,261.7,428.3,154.1,0,0,1003.4,40.36088889,5.797058824,37.2,7.25462963,7.817014925,0
2023/8/5 07:00,149,1192.7,250.8,425.9,146.6,0,0,1001.5,40.256,5.914117647,36.7,7.254938272,7.804029851,0
2023/8/5 08:00,159.6,1189.1,286,429.6,167.3,0,0,1001.7,40.15111111,6.031176471,36.5,7.255246914,7.791044776,0
2023/8/5 09:00,298.2,1204,256.8,426.6,141,0,0,1006.7,40.04622222,6.148235294,41.1,7.255555556,7.778059701,0
2023/8/5 10:00,299.5,1169.4,181.7,421.8,147.2,0,0,997.6,39.94133333,6.265294118,47.8,7.255864198,7.765074627,0
2023/8/5 11:00,148.2,1179.8,86.2,422.5,154.5,0,0,996.4,39.83644444,6.382352941,45.4,7.25617284,7.752089552,0
2023/8/5 12:00,0,1177.8,62.1,423,133.4,0,0,1001,39.73155556,6.499411765,47.6,7.256481481,7.739104478,0
2023/8/5 13:00,148.2,1201.6,85.3,426.4,155,0,0,1003.5,39.62666667,6.616470588,54.9,7.256790123,7.726119403,0
2023/8/5 14:00,598.5,1164.7,87.4,426.7,155.2,0,0,1001.1,39.52177778,6.733529412,54.6,7.257098765,7.713134328,0
2023/8/5 15:00,601.4,1147.6,88.4,427.5,177.1,0,0,1004.3,39.41688889,6.850588235,52,7.257407407,7.700149254,0
2023/8/5 16:00,599.6,1139.3,86.3,425.8,171,207.5,0,999.4,39.312,6.967647059,53.4,7.257716049,7.687164179,0
2023/8/5 17:00,597.7,1140.4,156.8,420.7,158.5,220.7,0,995.8,39.20711111,7.084705882,52.2,7.258024691,7.674179104,0
2023/8/5 18:00,599.7,1149.4,155.6,424.2,169.3,225.3,67.3,1001.6,39.10222222,7.201764706,46.3,7.258333333,7.66119403,0
2023/8/5 19:00,601,1152.2,349.1,427,180.3,469.5,131.7,999.9,38.99733333,7.318823529,39.1,7.258641975,7.648208955,0
2023/8/5 20:00,735.4,1152.9,344.1,423.9,194.3,459.2,132.2,997.5,38.89244444,7.435882353,43.9,7.258950617,7.635223881,0
