tech,zone,year,month,hour,unit,value
349_Solar,system,2011,1,4,fraction,0.0
349_Solar,system,2011,1,5,fraction,0.0
349_Solar,system,2011,1,6,fraction,0.0
349_Solar,system,2011,1,7,fraction,0.0
349_Solar,system,2011,1,8,fraction,0.0
349_Solar,system,2011,1,9,fraction,0.259185468863
349_Solar,system,2011,1,10,fraction,0.308990926272
349_Solar,system,2011,1,11,fraction,0.310186662687
349_Solar,system,2011,1,12,fraction,0.295102821015
349_Solar,system,2011,1,13,fraction,0.126782417012
349_Solar,system,2011,1,14,fraction,0.0677969240638
349_Solar,system,2011,1,15,fraction,0.0285658109702
349_Solar,system,2011,1,16,fraction,0.0
349_Solar,system,2011,1,17,fraction,0.0
349_Solar,system,2011,1,18,fraction,0.0
349_Solar,system,2011,1,19,fraction,0.0
349_Solar,system,2011,1,20,fraction,0.0
349_Solar,system,2011,1,21,fraction,0.0
349_Solar,system,2011,1,22,fraction,0.0
349_Solar,system,2011,1,23,fraction,0.0
349_Solar,system,2011,1,24,fraction,0.0
350_Solar,system,2011,1,1,fraction,0.0
350_Solar,system,2011,1,2,fraction,0.0
350_Solar,system,2011,1,3,fraction,0.0
350_Solar,system,2011,1,4,fraction,0.0
350_Solar,system,2011,1,5,fraction,0.0
350_Solar,system,2011,1,6,fraction,0.0
350_Solar,system,2011,1,7,fraction,0.0
350_Solar,system,2011,1,8,fraction,0.0
350_Solar,system,2011,1,9,fraction,0.200633605746
350_Solar,system,2011,1,10,fraction,0.191472546553
350_Solar,system,2011,1,11,fraction,0.157727044672
350_Solar,system,2011,1,12,fraction,0.160237636745
350_Solar,system,2011,1,13,fraction,0.142637420355
350_Solar,system,2011,1,14,fraction,0.0583174094233
350_Solar,system,2011,1,15,fraction,0.0236721042298
350_Solar,system,2011,1,16,fraction,0.0
350_Solar,system,2011,1,17,fraction,0.0
350_Solar,system,2011,1,18,fraction,0.0
350_Solar,system,2011,1,19,fraction,0.0
350_Solar,system,2011,1,20,fraction,0.0
