zone,year,month,hour,unit,value
system,2016,1,7102,MW,4391.21
system,2016,1,7103,MW,4391.21
system,2016,1,7104,MW,4391.21
system,2016,1,7105,MW,4389.26
system,2016,1,7106,MW,4389.26
system,2016,1,7107,MW,4389.26
system,2016,1,7108,MW,4389.26
system,2016,1,7109,MW,4389.26
system,2016,1,7110,MW,4389.26
system,2016,1,7111,MW,4389.26
system,2016,1,7112,MW,4389.26
system,2016,1,7113,MW,4389.26
system,2016,1,7114,MW,4389.26
system,2016,1,7115,MW,4389.26
system,2016,1,7116,MW,4389.26
system,2016,1,7117,MW,4389.26
system,2016,1,7118,MW,4389.26
system,2016,1,7119,MW,4389.26
system,2016,1,7120,MW,4389.26
system,2016,1,7121,MW,4389.26
system,2016,1,7122,MW,4389.26
system,2016,1,7123,MW,4389.26
system,2016,1,7124,MW,4389.26
system,2016,1,7125,MW,4389.26
system,2016,1,7126,MW,4389.26
system,2016,1,7127,MW,4389.26
system,2016,1,7128,MW,4389.26
system,2016,1,7129,MW,4345.01
system,2016,1,7130,MW,4345.01
system,2016,1,7131,MW,4345.01
system,2016,1,7132,MW,4345.01
system,2016,1,7133,MW,4345.01
system,2016,1,7134,MW,4345.01
system,2016,1,7135,MW,4345.01
system,2016,1,7136,MW,4345.01
system,2016,1,7137,MW,4345.01
system,2016,1,7138,MW,4345.01
system,2016,1,7139,MW,4345.01
system,2016,1,7140,MW,4345.01
system,2016,1,7141,MW,4345.01
system,2016,1,7142,MW,4345.01
system,2016,1,7143,MW,4345.01
system,2016,1,7144,MW,4345.01
system,2016,1,7145,MW,4345.01
system,2016,1,7146,MW,4345.01
system,2016,1,7147,MW,4345.01
system,2016,1,7148,MW,4345.01
system,2016,1,7149,MW,4345.01
system,2016,1,7150,MW,4345.01
system,2016,1,7151,MW,4345.01
system,2016,1,7152,MW,4345.01
system,2016,1,7153,MW,4209.78
system,2016,1,7154,MW,4209.78
system,2016,1,7155,MW,4209.78
system,2016,1,7156,MW,4209.78
system,2016,1,7157,MW,4209.78
system,2016,1,7158,MW,4209.78
system,2016,1,7159,MW,4209.78
system,2016,1,7160,MW,4209.78
system,2016,1,7161,MW,4209.78
system,2016,1,7162,MW,4209.78
system,2016,1,7163,MW,4209.78
system,2016,1,7164,MW,4209.78
system,2016,1,7165,MW,4209.78
system,2016,1,7166,MW,4209.78
system,2016,1,7167,MW,4209.78
system,2016,1,7168,MW,4209.78
system,2016,1,7169,MW,4209.78
system,2016,1,7170,MW,4209.78
system,2016,1,7171,MW,4209.78
system,2016,1,7172,MW,4209.78
system,2016,1,7173,MW,4209.78
system,2016,1,7174,MW,4209.78
system,2016,1,7175,MW,4209.78
system,2016,1,7176,MW,4209.78
system,2016,1,7177,MW,4065.6800000000007
system,2016,1,7178,MW,4065.6800000000007
system,2016,1,7179,MW,4065.6800000000007
system,2016,1,7180,MW,4065.6800000000007
system,2016,1,7181,MW,4065.6800000000007
system,2016,1,7182,MW,4065.6800000000007
system,2016,1,7183,MW,4065.6800000000007
system,2016,1,7184,MW,4065.6800000000007
system,2016,1,7185,MW,4065.6800000000007
system,2016,1,7186,MW,4065.6800000000007
system,2016,1,7187,MW,4065.6800000000007
system,2016,1,7188,MW,4065.6800000000007
system,2016,1,7189,MW,4065.6800000000007
system,2016,1,7190,MW,4065.6800000000007
system,2016,1,7191,MW,4065.6800000000007
system,2016,1,7192,MW,4065.6800000000007
